CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14739,3,196,8385.22,5,5,5,555,Champions
14740,45,142,2712.85,3,5,5,355,Others
14741,8,26,497.25,5,2,2,522,Potential Loyalists
14742,71,34,579.85,3,3,3,333,Others
14743,228,3,50.480000000000004,1,1,1,111,At Risk
14744,2,95,2785.1,5,4,5,545,Champions
14745,137,72,1351.55,2,4,4,244,Others
14746,42,9,593.5,3,1,3,313,Others
14748,4,102,1736.57,5,4,4,544,Champions
14749,115,18,310.15,2,2,2,222,At Risk
14750,372,32,112.03,1,3,1,131,Others
14751,320,7,126.45,1,1,1,111,At Risk
14753,96,18,306.36,2,2,2,222,At Risk
14754,61,96,912.4300000000001,3,4,3,343,Others
14755,17,240,4962.27,4,5,5,455,Champions
14756,18,81,1914.8,4,4,4,444,Champions
14758,32,65,1380.91,4,4,4,444,Champions
14761,80,13,192.02,2,1,1,211,At Risk
14762,262,9,117.05,1,1,1,111,At Risk
14766,2,205,4082.76,5,5,5,555,Champions
14767,110,18,382.81,2,2,2,222,At Risk
14769,26,336,5097.13,4,5,5,455,Champions
14770,103,145,2761.2200000000003,2,5,5,255,Others
14771,257,47,594.62,1,3,3,133,Others
14773,228,10,140.55,1,1,1,111,At Risk
14774,164,13,241.45000000000002,2,1,1,211,At Risk
14775,8,20,406.56,5,2,2,522,Potential Loyalists
14776,23,73,1170.0,4,4,4,444,Champions
14777,39,16,307.56,3,2,2,322,Others
14783,295,17,307.3,1,2,2,122,At Risk
14784,25,12,159.94,4,1,1,411,Potential Loyalists
14786,186,7,90.96,1,1,1,111,At Risk
14787,107,15,110.65,2,2,1,221,At Risk
14788,232,28,476.88,1,2,2,122,At Risk
14790,10,99,1781.56,5,4,4,544,Champions
14791,242,19,303.63,1,2,2,122,At Risk
14793,171,25,396.91,2,2,2,222,At Risk
14794,38,24,633.99,3,2,3,323,Others
14796,2,412,2867.15,5,5,5,555,Champions
14797,143,16,300.31,2,2,2,222,At Risk
14798,17,37,550.5699999999999,4,3,3,433,Loyal Customers
14799,373,10,180.45000000000002,1,1,1,111,At Risk
14800,5,271,3434.58,5,5,5,555,Champions
14802,74,2,1502.98,2,1,4,214,At Risk
14805,40,85,549.99,3,4,3,343,Others
14806,75,9,110.04,2,1,1,211,At Risk
14807,26,40,519.29,4,3,3,433,Loyal Customers
14809,257,18,686.76,1,2,3,123,At Risk
14810,5,70,449.14,5,4,2,542,Loyal Customers
14811,23,28,170.5,4,2,1,421,Potential Loyalists
14812,234,37,185.8,1,3,1,131,Others
14813,5,147,935.44,5,5,3,553,Loyal Customers
14814,217,32,160.46,1,3,1,131,Others
14817,31,167,2849.52,4,5,5,455,Champions
14818,94,59,512.61,2,3,3,233,Others
14819,130,44,198.09,2,3,1,231,Others
14820,16,35,767.47,4,3,3,433,Loyal Customers
14821,2,70,1237.65,5,4,4,544,Champions
14822,121,9,157.7,2,1,1,211,At Risk
14824,15,129,2895.2000000000003,5,5,5,555,Champions
14825,4,189,2698.17,5,5,5,555,Champions
14826,217,10,385.2,1,1,2,112,At Risk
14828,24,84,7699.7,4,4,5,445,Champions
14829,8,68,995.29,5,4,4,544,Champions
14831,316,82,1676.57,1,4,4,144,Others
14832,266,1,322.69,1,1,2,112,At Risk
14833,134,7,94.8,2,1,1,211,At Risk
14834,43,20,485.86,3,2,2,322,Others
14835,164,2,297.0,2,1,2,212,At Risk
14837,78,101,1810.82,2,4,4,244,Others
14838,59,71,773.6700000000001,3,4,3,343,Others
14839,54,74,915.28,3,4,3,343,Others
14840,175,18,299.86,2,2,2,222,At Risk
14841,10,162,3867.2400000000002,5,5,5,555,Champions
14843,72,9,211.8,2,1,1,211,At Risk
14844,66,147,3512.62,3,5,5,355,Others
14845,235,1,150.0,1,1,1,111,At Risk
14846,63,12,437.4,3,1,2,312,Others
14847,43,49,1039.55,3,3,4,334,Others
14848,40,11,310.56,3,1,2,312,Others
14849,9,367,7832.91,5,5,5,555,Champions
14850,53,180,1468.26,3,5,4,354,Others
14851,266,14,318.06,1,1,2,112,At Risk
14852,60,167,3310.4900000000002,3,5,5,355,Others
14853,59,22,901.0699999999999,3,2,3,323,Others
14854,26,88,1563.03,4,4,4,444,Champions
14855,110,187,5874.65,2,5,5,255,Others
14857,78,153,2478.731,2,5,5,255,Others
14858,141,11,180.75,2,1,1,211,At Risk
14859,190,8,351.9,1,1,2,112,At Risk
14861,16,80,1254.94,4,4,4,444,Champions
14865,8,5,77.52,5,1,1,511,Potential Loyalists
14866,2,38,6460.32,5,3,5,535,Loyal Customers
14867,31,101,2241.78,4,4,5,445,Champions
14868,16,67,1230.42,4,4,4,444,Champions
14869,24,179,2078.54,4,5,4,454,Champions
14870,49,52,1511.7,3,3,4,334,Others
14871,129,103,736.59,2,4,3,243,Others
14872,119,43,816.6,2,3,3,233,Others
14873,269,21,334.45,1,2,2,122,At Risk
14874,171,6,116.18,2,1,1,211,At Risk
14875,77,42,1397.08,2,3,4,234,Others
14876,157,13,256.7,2,1,2,212,At Risk
14877,54,66,437.0,3,4,2,342,Others
14878,12,253,2619.7,5,5,5,555,Champions
14879,320,27,185.06,1,2,1,121,At Risk
14882,26,57,3038.4500000000003,4,3,5,435,Loyal Customers
14884,305,8,120.6,1,1,1,111,At Risk
14885,63,16,832.8,3,2,3,323,Others
14890,254,50,691.6,1,3,3,133,Others
14891,52,30,552.35,3,2,3,323,Others
14892,326,13,202.35000000000002,1,1,1,111,At Risk
14893,253,33,571.76,1,3,3,133,Others
14894,79,23,837.0600000000001,2,2,3,223,At Risk
14895,19,402,13980.83,4,5,5,455,Champions
14896,1,244,1623.65,5,5,4,554,Champions
14897,45,72,1774.16,3,4,4,344,Others
14898,7,188,2204.29,5,5,5,555,Champions
14899,31,137,1384.88,4,5,4,454,Champions
14900,158,1,13.919999999999998,2,1,1,211,At Risk
14901,2,71,868.36,5,4,3,543,Loyal Customers
14902,31,39,702.96,4,3,3,433,Loyal Customers
14904,44,75,615.2,3,4,3,343,Others
14905,10,61,1355.24,5,4,4,544,Champions
14906,81,1,68.44,2,1,1,211,At Risk
14907,3,131,2664.69,5,5,5,555,Champions
14908,99,5,104.10000000000001,2,1,1,211,At Risk
14909,73,80,1404.68,2,4,4,244,Others
14911,1,5570,152147.57,5,5,5,555,Champions
14912,37,36,1021.4,3,3,4,334,Others
14913,24,160,2845.7000000000003,4,5,5,455,Champions
14915,11,78,1503.77,5,4,4,544,Champions
14916,67,57,1773.97,3,3,4,334,Others
14917,232,29,1123.75,1,2,4,124,At Risk
14918,40,96,4345.66,3,4,5,345,Others
14919,175,13,359.35,2,1,2,212,At Risk
14920,201,40,629.4,1,3,3,133,Others
14922,29,50,843.74,4,3,3,433,Loyal Customers
14924,246,21,620.96,1,2,3,123,At Risk
14926,17,3,359.4,4,1,2,412,Potential Loyalists
14927,32,20,308.2,4,2,2,422,Potential Loyalists
14928,263,21,223.91000000000003,1,2,1,121,At Risk
14929,57,23,612.8100000000001,3,2,3,323,Others
14930,106,151,2873.77,2,5,5,255,Others
14932,1,32,666.13,5,3,3,533,Loyal Customers
14933,79,4,1770.0,2,1,4,214,At Risk
14934,14,98,1612.56,5,4,4,544,Champions
14935,255,16,1065.1200000000001,1,2,4,124,At Risk
14936,26,163,4273.79,4,5,5,455,Champions
14938,198,71,2322.43,1,4,5,145,Others
14940,53,32,531.49,3,3,3,333,Others
14941,214,7,182.1,1,1,1,111,At Risk
14942,37,19,746.56,3,2,3,323,Others
14943,299,5,107.62,1,1,1,111,At Risk
14944,25,133,3884.42,4,5,5,455,Champions
14945,49,11,179.4,3,1,1,311,Others
14947,24,40,758.97,4,3,3,433,Loyal Customers
14949,105,27,515.0,2,2,3,223,At Risk
14952,32,169,9529.86,4,5,5,455,Champions
14953,54,204,723.95,3,5,3,353,Others
14954,339,41,167.27,1,3,1,131,Others
14955,368,31,163.77,1,2,1,121,At Risk
14956,57,4,1325.0,3,1,4,314,Others
14957,280,17,274.8,1,2,2,122,At Risk
14958,231,30,458.26,1,2,2,122,At Risk
14961,15,358,9365.47,5,5,5,555,Champions
14962,175,9,240.21000000000004,2,1,1,211,At Risk
14963,15,295,1676.68,5,5,4,554,Champions
14966,23,122,924.52,4,4,3,443,Loyal Customers
14967,77,23,1518.81,2,2,4,224,At Risk
14968,94,48,357.4,2,3,2,232,Others
14969,339,13,906.23,1,1,3,113,At Risk
14970,45,79,3327.29,3,4,5,345,Others
14972,17,2,30.300000000000004,4,1,1,411,Potential Loyalists
14975,57,15,192.45,3,2,1,321,Others
14977,361,4,31.93,1,1,1,111,At Risk
14978,66,77,1210.72,3,4,4,344,Others
14979,371,53,439.46000000000004,1,3,2,132,Others
14980,373,24,150.68,1,2,1,121,At Risk
14981,59,14,270.8,3,1,2,312,Others
14982,208,39,237.78,1,3,1,131,Others
14983,325,30,183.20000000000002,1,2,1,121,At Risk
14984,24,15,1058.1399999999999,4,2,4,424,Potential Loyalists
14986,12,100,566.9,5,4,3,543,Loyal Customers
14987,1,13,1387.4499999999998,5,1,4,514,Potential Loyalists
14988,16,204,1732.06,4,5,4,454,Champions
14989,297,18,342.4,1,2,2,122,At Risk
14990,248,43,305.42,1,3,2,132,Others
14991,66,21,314.67,3,2,2,322,Others
14992,78,27,210.5,2,2,1,221,At Risk
14993,199,10,36.13,1,1,1,111,At Risk
14994,18,310,960.63,4,5,3,453,Loyal Customers
14996,117,41,442.28999999999996,2,3,2,232,Others
14997,291,12,230.4,1,1,1,111,At Risk
14998,64,52,340.86,3,3,2,332,Others
14999,228,9,129.48000000000002,1,1,1,111,At Risk
15001,30,54,230.85999999999999,4,3,1,431,Loyal Customers
15002,3,255,3175.52,5,5,5,555,Champions
15003,109,349,1060.7,2,5,4,254,Others
15005,2,1335,7789.63,5,5,5,555,Champions
15006,89,63,323.05,2,4,2,242,Others
15008,116,12,360.0,2,1,2,212,At Risk
15011,31,20,416.6,4,2,2,422,Potential Loyalists
15012,9,127,437.58,5,4,2,542,Loyal Customers
15013,123,355,1641.3,2,5,4,254,Others
15015,137,296,2365.02,2,5,5,255,Others
15016,29,88,460.26,4,4,2,442,Loyal Customers
15018,3,5,111.25,5,1,1,511,Potential Loyalists
15020,15,28,203.42,5,2,1,521,Potential Loyalists
15021,2,246,869.01,5,5,3,553,Loyal Customers
15022,313,19,281.05,1,2,2,122,At Risk
15023,5,453,5367.92,5,5,5,555,Champions
15024,3,216,2414.18,5,5,5,555,Champions
15025,204,74,636.08,1,4,3,143,Others
15026,11,79,592.61,5,4,3,543,Loyal Customers
15027,31,56,2129.45,4,3,4,434,Loyal Customers
15028,4,71,530.58,5,4,3,543,Loyal Customers
15029,255,10,365.1,1,1,2,112,At Risk
15030,16,26,1461.63,4,2,4,424,Potential Loyalists
15031,30,294,2488.44,4,5,5,455,Champions
15032,2,73,8821.55,5,4,5,545,Champions
15034,22,370,4004.79,4,5,5,455,Champions
15037,12,48,402.51,5,3,2,532,Loyal Customers
15038,5,154,604.37,5,5,3,553,Loyal Customers
15039,4,1290,20116.99,5,5,5,555,Champions
15040,177,1,7.49,1,1,1,111,At Risk
15041,80,40,113.67,2,3,1,231,Others
15042,231,4,179.52,1,1,1,111,At Risk
15043,99,49,2336.8,2,3,5,235,Others
15044,15,462,8504.1,5,5,5,555,Champions
15046,61,200,2598.62,3,5,5,355,Others
15048,4,23,98.7,5,2,1,521,Potential Loyalists
15050,57,78,2411.7000000000003,3,4,5,345,Others
15051,15,147,2543.55,5,5,5,555,Champions
15055,110,85,560.07,2,4,3,243,Others
15056,156,7,133.45,2,1,1,211,At Risk
15057,79,45,1766.46,2,3,4,234,Others
15058,12,81,1285.04,5,4,4,544,Champions
15059,12,358,2185.85,5,5,5,555,Champions
15061,3,584,83284.38,5,5,5,555,Champions
15062,59,102,1597.76,3,4,4,344,Others
15064,46,81,1254.41,3,4,4,344,Others
15065,46,11,168.73,3,1,1,311,Others
15067,49,96,2133.12,3,4,4,344,Others
15068,54,117,623.49,3,4,3,343,Others
15070,8,32,737.0500000000001,5,3,3,533,Loyal Customers
15071,22,28,473.49,4,2,2,422,Potential Loyalists
15072,115,13,187.52,2,1,1,211,At Risk
15073,36,105,1744.61,4,4,4,444,Champions
15074,65,31,817.46,3,2,3,323,Others
15076,128,31,566.89,2,2,3,223,At Risk
15077,130,32,2428.08,2,3,5,235,Others
15078,4,353,8018.77,5,5,5,555,Champions
15079,1,98,2871.7400000000002,5,4,5,545,Champions
15080,63,31,546.25,3,2,3,323,Others
15081,3,76,1460.92,5,4,4,544,Champions
15082,304,6,93.35000000000001,1,1,1,111,At Risk
15084,15,31,965.1999999999999,5,2,3,523,Potential Loyalists
15085,365,9,347.54,1,1,2,112,At Risk
15086,200,11,218.53,1,1,1,111,At Risk
15091,310,27,565.9,1,2,3,123,At Risk
15092,98,19,318.65,2,2,2,222,At Risk
15093,8,224,9729.09,5,5,5,555,Champions
15094,99,5,83.0,2,1,1,211,At Risk
15095,56,77,1771.04,3,4,4,344,Others
15097,219,41,660.27,1,3,3,133,Others
15100,2,15,2018.6999999999998,5,2,4,524,Potential Loyalists
15101,151,50,1160.41,2,3,4,234,Others
15102,166,27,554.67,2,2,3,223,At Risk
15105,66,50,795.98,3,3,3,333,Others
15107,8,31,620.85,5,2,3,523,Potential Loyalists
15109,215,20,498.15000000000003,1,2,2,122,At Risk
15110,39,18,509.75,3,2,3,323,Others
15111,8,67,1163.39,5,4,4,544,Champions
15112,247,7,209.4,1,1,1,111,At Risk
15114,19,34,639.56,4,3,3,433,Loyal Customers
15115,368,14,191.74,1,1,1,111,At Risk
15117,84,52,934.19,2,3,3,233,Others
15122,58,146,2863.69,3,5,5,355,Others
15123,57,77,2456.86,3,4,5,345,Others
15124,112,16,266.63,2,2,2,222,At Risk
15125,115,113,5496.39,2,4,5,245,Others
15126,172,25,449.49,2,2,2,222,At Risk
15127,155,12,304.97,2,1,2,212,At Risk
15128,66,21,312.68,3,2,2,322,Others
15129,21,123,3412.78,4,4,5,445,Champions
15131,30,7,80.28,4,1,1,411,Potential Loyalists
15133,18,20,824.48,4,2,3,423,Potential Loyalists
15134,17,12,208.3,4,1,1,411,Potential Loyalists
15135,192,11,166.63,1,1,1,111,At Risk
15137,156,34,823.4,2,3,3,233,Others
15138,29,31,502.52,4,2,2,422,Potential Loyalists
15140,78,32,889.44,2,3,3,233,Others
15141,93,80,1388.47,2,4,4,244,Others
15142,46,116,2121.18,3,4,4,344,Others
15143,68,17,304.18,3,2,2,322,Others
15144,15,132,5579.87,5,5,5,555,Champions
15149,212,46,1033.81,1,3,4,134,Others
15150,92,232,3686.61,2,5,5,255,Others
15151,59,57,2085.61,3,3,4,334,Others
15152,337,29,518.14,1,2,3,123,At Risk
15154,114,103,1091.99,2,4,4,244,Others
15155,19,24,383.96999999999997,4,2,2,422,Potential Loyalists
15157,205,27,718.04,1,2,3,123,At Risk
15158,37,4,204.62,3,1,1,311,Others
15159,31,100,3475.7200000000003,4,4,5,445,Champions
15160,10,19,431.11,5,2,2,522,Potential Loyalists
15161,24,33,119.92,4,3,1,431,Loyal Customers
15162,367,12,312.9,1,1,2,112,At Risk
15164,25,258,1225.8700000000001,4,5,4,454,Champions
15165,9,27,487.75,5,2,2,522,Potential Loyalists
15166,103,12,167.16,2,1,1,211,At Risk
15167,43,272,1496.67,3,5,4,354,Others
15169,18,59,569.22,4,3,3,433,Loyal Customers
15170,42,4,81.15,3,1,1,311,Others
15173,16,86,1494.6,4,4,4,444,Champions
15174,46,23,345.71,3,2,2,322,Others
15176,303,52,988.0400000000001,1,3,3,133,Others
15177,61,26,948.9300000000001,3,2,3,323,Others
15179,28,221,5284.97,4,5,5,455,Champions
15180,3,52,816.9300000000001,5,3,3,533,Loyal Customers
15181,56,4,510.72,3,1,3,313,Others
15182,21,96,2376.102,4,4,5,445,Champions
15183,183,38,639.93,1,3,3,133,Others
15184,23,22,283.19,4,2,2,422,Potential Loyalists
15186,110,33,991.7900000000001,2,3,3,233,Others
15188,361,23,310.43,1,2,2,122,At Risk
15189,17,29,1298.99,4,2,4,424,Potential Loyalists
15190,70,40,834.4399999999999,3,3,3,333,Others
15191,99,35,588.05,2,3,3,233,Others
15192,1,55,937.07,5,3,3,533,Loyal Customers
15194,4,182,4811.16,5,5,5,555,Champions
15196,68,43,316.25,3,3,2,332,Others
15197,30,27,797.9,4,2,3,423,Potential Loyalists
15198,44,21,377.71,3,2,2,322,Others
15199,10,38,1853.7,5,3,4,534,Loyal Customers
15200,130,30,549.0500000000001,2,2,3,223,At Risk
15201,75,31,606.4100000000001,2,2,3,223,At Risk
15202,56,3,6001.49,3,1,5,315,Others
15203,26,201,2572.38,4,5,5,455,Champions
15207,52,24,683.92,3,2,3,323,Others
15208,59,6,100.4,3,1,1,311,Others
15209,366,13,178.98000000000002,1,1,1,111,At Risk
15210,14,47,845.01,5,3,3,533,Loyal Customers
15211,1,23,383.07,5,2,2,522,Potential Loyalists
15212,12,5,106.47999999999999,5,1,1,511,Potential Loyalists
15215,29,78,1687.49,4,4,4,444,Champions
15216,254,22,389.49,1,2,2,122,At Risk
15217,199,28,426.24,1,2,2,122,At Risk
15218,25,235,5759.68,4,5,5,455,Champions
15219,284,17,379.7,1,2,2,122,At Risk
15221,2,29,2062.2,5,2,4,524,Potential Loyalists
15222,108,133,2965.91,2,5,5,255,Others
15223,245,14,662.2,1,1,3,113,At Risk
15224,148,21,549.28,2,2,3,223,At Risk
15227,32,62,1269.0900000000001,4,4,4,444,Champions
15228,64,109,2193.56,3,4,5,345,Others
15229,222,9,160.5,1,1,1,111,At Risk
15231,257,14,250.26000000000002,1,1,1,111,At Risk
15233,37,1,59.400000000000006,3,1,1,311,Others
15235,5,44,690.3000000000001,5,3,3,533,Loyal Customers
15240,10,146,2753.41,5,5,5,555,Champions
15241,66,74,1293.72,3,4,4,344,Others
15242,58,4,302.04,3,1,2,312,Others
15243,71,39,610.6,3,3,3,333,Others
15244,302,14,280.51,1,1,2,112,At Risk
15245,38,59,2095.0,3,3,4,334,Others
15246,191,18,266.25,1,2,2,122,At Risk
15247,113,11,620.06,2,1,3,213,At Risk
15248,47,106,1893.93,3,4,4,344,Others
15249,66,152,2577.54,3,5,5,355,Others
15250,276,3,60.0,1,1,1,111,At Risk
15251,50,119,9839.55,3,4,5,345,Others
15252,57,74,1362.63,3,4,4,344,Others
15253,39,63,1136.89,3,4,4,344,Others
15254,182,49,787.99,1,3,3,133,Others
15255,32,142,2838.57,4,5,5,455,Champions
15256,197,4,71.95,1,1,1,111,At Risk
15257,50,5,368.75,3,1,2,312,Others
15259,148,57,1182.3799999999999,2,3,4,234,Others
15260,8,321,7377.46,5,5,5,555,Champions
15261,17,73,1253.18,4,4,4,444,Champions
15262,16,16,239.87,4,2,1,421,Potential Loyalists
15264,166,32,454.66,2,3,2,232,Others
15265,240,111,1839.52,1,4,4,144,Others
15266,15,39,732.91,5,3,3,533,Loyal Customers
15268,114,22,961.9000000000001,2,2,3,223,At Risk
15269,16,33,816.5600000000001,4,3,3,433,Loyal Customers
15270,36,127,6145.37,4,5,5,455,Champions
15271,1,350,2202.47,5,5,5,555,Champions
15272,86,244,1363.54,2,5,4,254,Others
15273,235,1,228.96,1,1,1,111,At Risk
15276,30,138,514.22,4,5,3,453,Loyal Customers
15277,61,14,220.44,3,1,1,311,Others
15278,197,29,496.16,1,2,2,122,At Risk
15279,16,75,1290.03,4,4,4,444,Champions
15280,124,45,293.09999999999997,2,3,2,232,Others
15281,14,383,6211.42,5,5,5,555,Champions
15282,206,27,348.59,1,2,2,122,At Risk
15283,26,9,148.32999999999998,4,1,1,411,Potential Loyalists
15284,136,1,24.75,2,1,1,211,At Risk
15285,43,6,94.92,3,1,1,311,Others
15287,15,16,369.34000000000003,5,2,2,522,Potential Loyalists
15288,1,93,1576.6100000000001,5,4,4,544,Champions
15289,94,39,653.3100000000001,2,3,3,233,Others
15290,29,88,2553.06,4,4,5,445,Champions
15291,9,143,9178.26,5,5,5,555,Champions
15293,301,19,247.5,1,2,1,121,At Risk
15294,46,15,233.35,3,2,1,321,Others
15295,290,53,217.23999999999998,1,3,1,131,Others
15296,56,341,6669.97,3,5,5,355,Others
15298,2,250,4659.47,5,5,5,555,Champions
15299,8,6,3484.5299999999997,5,1,5,515,Potential Loyalists
15301,4,137,2533.09,5,5,5,555,Champions
15302,366,15,308.0,1,2,2,122,At Risk
15303,201,38,650.16,1,3,3,133,Others
15304,4,6,225.15,5,1,1,511,Potential Loyalists
15305,191,5,93.6,1,1,1,111,At Risk
15306,136,104,2310.38,2,4,5,245,Others
15309,246,54,797.96,1,3,3,133,Others
15310,114,45,1634.64,2,3,4,234,Others
15311,1,2055,56003.26,5,5,5,555,Champions
15312,19,116,2005.34,4,4,4,444,Champions
15314,49,26,492.48,3,2,2,322,Others
15317,313,5,129.75,1,1,1,111,At Risk
15321,73,214,3961.42,2,5,5,255,Others
15322,112,41,711.18,2,3,3,233,Others
15323,198,29,434.6,1,2,2,122,At Risk
15324,337,8,140.22000000000003,1,1,1,111,At Risk
15325,31,176,1439.72,4,5,4,454,Champions
15326,245,100,1388.81,1,4,4,144,Others
15328,43,8,107.24,3,1,1,311,Others
15329,10,98,1934.63,5,4,4,544,Champions
15331,135,44,767.91,2,3,3,233,Others
15332,2,154,4892.68,5,5,5,555,Champions
15336,37,15,240.5,3,2,1,321,Others
15337,47,21,373.02,3,2,2,322,Others
15338,313,60,283.43,1,3,2,132,Others
15339,57,138,1253.77,3,5,4,354,Others
15340,197,7,105.5,1,1,1,111,At Risk
15341,85,7,382.2,2,1,2,212,At Risk
15346,61,20,343.7,3,2,2,322,Others
15347,2,36,1162.0,5,3,4,534,Loyal Customers
15350,9,30,547.6,5,2,3,523,Potential Loyalists
15351,5,147,1778.18,5,5,4,554,Champions
15352,184,37,114.95,1,3,1,131,Others
15353,3,324,2398.93,5,5,5,555,Champions
15354,239,3,284.4,1,1,2,112,At Risk
15356,4,236,698.45,5,5,3,553,Loyal Customers
15358,1,579,8703.21,5,5,5,555,Champions
15359,298,16,181.35,1,2,1,121,At Risk
15361,162,3,270.15,2,1,2,212,At Risk
15362,84,40,613.08,2,3,3,233,Others
15363,8,35,678.11,5,3,3,533,Loyal Customers
15365,39,104,2242.81,3,4,5,345,Others
15366,45,94,1786.57,3,4,4,344,Others
15367,54,184,3203.7400000000002,3,5,5,355,Others
15368,30,4,275.8,4,1,2,412,Potential Loyalists
15369,128,59,6251.26,2,3,5,235,Others
15370,46,50,1352.96,3,3,4,334,Others
15371,298,1,59.400000000000006,1,1,1,111,At Risk
15372,86,30,4009.66,2,2,5,225,At Risk
15373,7,69,1005.48,5,4,4,544,Champions
15374,260,7,139.32,1,1,1,111,At Risk
15375,326,6,60.959999999999994,1,1,1,111,At Risk
15377,18,21,1211.75,4,2,4,424,Potential Loyalists
15378,98,12,246.5,2,1,1,211,At Risk
15379,36,69,1174.55,4,4,4,444,Champions
15380,1,17,1788.8,5,2,4,524,Potential Loyalists
15381,59,16,1293.72,3,2,4,324,Others
15382,10,330,7777.84,5,5,5,555,Champions
15384,17,77,1385.38,4,4,4,444,Champions
15385,28,9,625.2,4,1,3,413,Potential Loyalists
15387,128,20,468.65,2,2,2,222,At Risk
15389,36,5,2233.8,4,1,5,415,Potential Loyalists
15390,32,77,1216.66,4,4,4,444,Champions
15391,220,12,289.87,1,1,2,112,At Risk
15392,10,60,1376.09,5,3,4,534,Loyal Customers
15393,203,32,659.48,1,3,3,133,Others
15394,31,142,3103.26,4,5,5,455,Champions
15396,219,2,508.20000000000005,1,1,3,113,At Risk
15400,56,15,586.1,3,2,3,323,Others
15401,88,14,216.95,2,1,1,211,At Risk
15402,23,89,1203.77,4,4,4,444,Champions
15403,127,8,170.88,2,1,1,211,At Risk
15404,11,16,257.06,5,2,2,522,Potential Loyalists
15405,212,22,310.74,1,2,2,122,At Risk
15406,89,69,465.16,2,4,2,242,Others
15409,357,9,131.25,1,1,1,111,At Risk
15410,204,40,1234.88,1,3,4,134,Others
15413,327,25,6798.72,1,2,5,125,At Risk
15416,114,36,588.5,2,3,3,233,Others
15418,61,69,452.32,3,4,2,342,Others
15420,70,56,743.0,3,3,3,333,Others
15421,21,263,2854.98,4,5,5,455,Champions
15422,15,114,1522.27,5,4,4,544,Champions
15423,217,12,223.39000000000001,1,1,1,111,At Risk
15424,99,16,214.44,2,2,1,221,At Risk
15425,36,144,1944.57,4,5,4,454,Champions
15426,5,242,1168.0,5,5,4,554,Champions
15428,23,38,668.97,4,3,3,433,Loyal Customers
15430,103,36,954.75,2,3,3,233,Others
15431,138,2,153.24,2,1,1,211,At Risk
15432,177,6,149.57,1,1,1,111,At Risk
15434,10,79,1525.5800000000002,5,4,4,544,Champions
15437,276,12,193.29000000000002,1,1,1,111,At Risk
15439,40,57,1269.05,3,3,4,334,Others
15441,32,57,1254.21,4,3,4,434,Loyal Customers
15443,110,264,1939.02,2,5,4,254,Others
15445,226,9,171.0,1,1,1,111,At Risk
15446,12,114,406.95,5,4,2,542,Loyal Customers
15447,163,20,337.71000000000004,2,2,2,222,At Risk
15448,310,21,294.17,1,2,2,122,At Risk
15451,70,63,233.21,3,4,1,341,Others
15452,26,144,1260.38,4,5,4,454,Champions
15454,254,16,128.59,1,2,1,121,At Risk
15455,233,2,38.25,1,1,1,111,At Risk
15456,39,170,1672.05,3,5,4,354,Others
15458,38,6,208.8,3,1,1,311,Others
15459,53,7,202.83,3,1,1,311,Others
15461,96,2,429.7,2,1,2,212,At Risk
15462,81,30,502.45,2,2,2,222,At Risk
15465,5,166,5301.03,5,5,5,555,Champions
15466,25,208,1236.48,4,5,4,454,Champions
15468,28,56,962.97,4,3,3,433,Loyal Customers
15469,74,19,335.70000000000005,2,2,2,222,At Risk
15470,211,4,63.419999999999995,1,1,1,111,At Risk
15471,16,85,847.08,4,4,3,443,Loyal Customers
15473,80,3,274.8,2,1,2,212,At Risk
15474,231,20,163.1,1,2,1,121,At Risk
15476,16,79,2209.98,4,4,5,445,Champions
15477,285,2,368.4,1,1,2,112,At Risk
15478,211,25,583.5600000000001,1,2,3,123,At Risk
15479,369,9,147.4,1,1,1,111,At Risk
15480,101,170,5373.5,2,5,5,255,Others
15481,37,38,1993.34,3,3,4,334,Others
15482,22,51,3537.6,4,3,5,435,Loyal Customers
15483,21,202,628.39,4,5,3,453,Loyal Customers
15484,176,53,1061.69,2,3,4,234,Others
15485,9,75,3196.51,5,4,5,545,Champions
15486,163,1,102.0,2,1,1,211,At Risk
15487,315,14,231.32,1,1,1,111,At Risk
15488,92,9,340.6,2,1,2,212,At Risk
15489,36,64,1285.3300000000002,4,4,4,444,Champions
15490,66,28,217.6,3,2,1,321,Others
15493,25,353,2313.18,4,5,5,455,Champions
15494,114,254,2480.82,2,5,5,255,Others
15495,15,20,246.5,5,2,1,521,Potential Loyalists
15496,267,22,146.14,1,2,1,121,At Risk
15497,18,106,7395.19,4,4,5,445,Champions
15498,2,459,12723.18,5,5,5,555,Champions
15499,359,42,161.6,1,3,1,131,Others
15501,40,70,402.5,3,4,2,342,Others
15502,4,148,3608.54,5,5,5,555,Champions
15503,362,53,120.06,1,3,1,131,Others
15504,156,56,371.02,2,3,2,232,Others
15506,17,114,1060.77,4,4,4,444,Champions
15509,16,29,166.51,4,2,1,421,Potential Loyalists
15512,26,25,210.58,4,2,1,421,Potential Loyalists
15513,1,254,12992.33,5,5,5,555,Champions
15514,15,162,2459.09,5,5,5,555,Champions
15515,23,7,171.81,4,1,1,411,Potential Loyalists
15518,15,241,2276.49,5,5,5,555,Champions
15519,19,37,344.61,4,3,2,432,Loyal Customers
15521,36,220,4106.49,4,5,5,455,Champions
15523,24,204,16947.98,4,5,5,455,Champions
